src_product_id,product_name,category,subcategory,brand,mrp,standard_cost,weight_kg,is_perishable,reorder_level,supplier_code,launch_date,is_active,etl_load_date
842,Appliances Model 112,Home & Kitchen,Appliances,Brand40,35780.0,21327.0,8.86,0,47,SUP053,2015-09-17,1,2026-05-24
843,Bedding Model 159,Home & Kitchen,Bedding,Brand50,35594.0,16162.0,4.37,0,96,SUP071,2021-10-28,1,2026-05-24
844,Bedding Model 525,Home & Kitchen,Bedding,Brand39,12800.0,5424.0,16.06,0,35,SUP065,2018-11-03,1,2026-05-24
845,Makeup Model 937,Beauty,Makeup,Brand13,1479.0,925.0,14.36,0,21,SUP011,2018-12-11,1,2026-05-24
846,Smart TV Model 326,Electronics,Smart TV,Brand30,46434.0,29693.0,17.32,0,36,SUP077,2022-01-11,1,2026-05-24
847,Fitness Equipment Model 409,Sports,Fitness Equipment,Brand02,9233.0,4273.0,3.63,0,12,SUP046,2022-07-07,1,2026-05-24
848,Cookware Model 525,Home & Kitchen,Cookware,Brand47,43488.0,17835.0,0.93,0,92,SUP006,2020-03-12,1,2026-05-24
849,Furniture Model 981,Home & Kitchen,Furniture,Brand36,46638.0,24200.0,6.53,0,19,SUP028,2015-07-14,1,2026-05-24
850,Cricket Model 412,Sports,Cricket,Brand48,17836.0,8522.0,15.37,0,23,SUP042,2019-09-29,1,2026-05-24
851,Appliances Model 262,Home & Kitchen,Appliances,Brand23,10663.0,6122.0,11.77,0,47,SUP088,2017-04-05,1,2026-05-24
852,Snacks Model 409,Grocery,Snacks,Brand43,425.0,242.0,12.92,1,38,SUP014,2018-03-10,1,2026-05-24
853,Cricket Model 893,Sports,Cricket,Brand34,8607.0,4516.0,4.67,0,77,SUP091,2020-03-27,1,2026-05-24
854,Makeup Model 801,Beauty,Makeup,Brand16,4614.0,1934.0,8.16,0,68,SUP056,2022-12-01,1,2026-05-24
855,Bedding Model 854,Home & Kitchen,Bedding,Brand28,48872.0,20063.0,12.71,0,84,SUP061,2017-02-04,0,2026-05-24
856,Haircare Model 386,Beauty,Haircare,Brand27,2759.0,1302.0,10.51,0,92,SUP033,2020-08-20,1,2026-05-24
857,Cricket Model 914,Sports,Cricket,Brand46,25287.0,15202.0,14.33,0,80,SUP097,2020-01-25,1,2026-05-24
858,Appliances Model 516,Home & Kitchen,Appliances,Brand45,33582.0,21262.0,5.77,0,31,SUP094,2017-08-21,1,2026-05-24
859,Cricket Model 931,Sports,Cricket,Brand12,29536.0,18152.0,14.69,0,19,SUP036,2016-05-12,1,2026-05-24
860,Footwear Model 443,Fashion,Footwear,Brand02,8393.0,3617.0,18.83,0,57,SUP089,2015-08-05,1,2026-05-24
861,Cookware Model 550,Home & Kitchen,Cookware,Brand30,36408.0,14623.0,16.32,0,63,SUP004,2017-03-25,1,2026-05-24
862,Outdoor Model 275,Sports,Outdoor,Brand26,12435.0,6325.0,11.85,0,81,SUP095,2019-07-09,1,2026-05-24
863,Footwear Model 127,Fashion,Footwear,Brand02,2195.0,1212.0,1.02,0,42,SUP024,2021-08-19,1,2026-05-24
864,Haircare Model 662,Beauty,Haircare,Brand24,654.0,278.0,3.1,0,56,SUP065,2016-10-23,1,2026-05-24
865,Skincare Model 137,Beauty,Skincare,Brand10,2358.0,1156.0,4.2,0,43,SUP061,2021-01-08,1,2026-05-24
866,Cookware Model 238,Home & Kitchen,Cookware,Brand26,26217.0,12781.0,13.86,0,59,SUP012,2021-07-18,1,2026-05-24
867,Appliances Model 704,Home & Kitchen,Appliances,Brand38,14199.0,8652.0,8.63,0,88,SUP042,2016-06-15,1,2026-05-24
868,Dairy Model 867,Grocery,Dairy,Brand08,1996.0,1055.0,4.54,1,73,SUP020,2017-02-09,1,2026-05-24
869,Cricket Model 264,Sports,Cricket,Brand21,4192.0,1847.0,10.02,0,34,SUP095,2020-10-09,1,2026-05-24
870,Snacks Model 727,Grocery,Snacks,Brand21,516.0,246.0,2.28,1,88,SUP046,2018-09-22,1,2026-05-24
871,Skincare Model 440,Beauty,Skincare,Brand42,615.0,329.0,19.55,0,83,SUP054,2019-01-18,0,2026-05-24
872,Women Clothing Model 147,Fashion,Women Clothing,Brand16,13490.0,7761.0,18.33,0,17,SUP077,2015-03-11,1,2026-05-24
873,Laptops Model 414,Electronics,Laptops,Brand15,72845.0,45758.0,9.65,0,45,SUP068,2019-03-04,1,2026-05-24
874,Appliances Model 140,Home & Kitchen,Appliances,Brand32,39502.0,23964.0,0.39,0,15,SUP057,2016-12-09,1,2026-05-24
875,Cookware Model 489,Home & Kitchen,Cookware,Brand21,15943.0,8468.0,18.83,0,44,SUP024,2021-02-09,1,2026-05-24
876,Outdoor Model 983,Sports,Outdoor,Brand34,6992.0,4477.0,7.66,0,54,SUP001,2022-10-01,1,2026-05-24
877,Bedding Model 726,Home & Kitchen,Bedding,Brand17,44209.0,23293.0,11.75,0,97,SUP023,2021-05-17,1,2026-05-24
878,Makeup Model 926,Beauty,Makeup,Brand36,661.0,421.0,11.51,0,80,SUP050,2016-08-09,1,2026-05-24
879,Fitness Equipment Model 773,Sports,Fitness Equipment,Brand13,18434.0,9286.0,19.77,0,95,SUP090,2015-04-05,1,2026-05-24
880,Headphones Model 788,Electronics,Headphones,Brand33,15018.0,7068.0,8.98,0,66,SUP011,2020-04-05,1,2026-05-24
881,Furniture Model 252,Home & Kitchen,Furniture,Brand46,26488.0,10670.0,11.49,0,42,SUP023,2015-10-20,1,2026-05-24
882,Staples Model 699,Grocery,Staples,Brand15,1489.0,863.0,1.05,1,47,SUP009,2015-01-16,1,2026-05-24
883,Furniture Model 337,Home & Kitchen,Furniture,Brand20,24630.0,11235.0,12.33,0,71,SUP060,2020-08-17,1,2026-05-24
884,Fitness Equipment Model 705,Sports,Fitness Equipment,Brand41,17433.0,6977.0,3.78,0,53,SUP009,2019-09-30,1,2026-05-24
885,Footwear Model 721,Fashion,Footwear,Brand46,9401.0,4610.0,6.52,0,45,SUP054,2018-10-03,1,2026-05-24
886,Staples Model 255,Grocery,Staples,Brand07,1056.0,512.0,5.53,1,29,SUP026,2022-07-31,1,2026-05-24
887,Fitness Equipment Model 971,Sports,Fitness Equipment,Brand43,6412.0,3590.0,11.39,0,39,SUP094,2021-03-28,1,2026-05-24
888,Laptops Model 219,Electronics,Laptops,Brand09,84190.0,53938.0,5.9,0,82,SUP098,2020-09-11,1,2026-05-24
889,Footwear Model 744,Fashion,Footwear,Brand48,14192.0,7002.0,3.48,0,86,SUP014,2018-12-01,1,2026-05-24
890,Bedding Model 726,Home & Kitchen,Bedding,Brand09,32228.0,12913.0,19.18,0,66,SUP008,2020-10-27,0,2026-05-24
891,Laptops Model 847,Electronics,Laptops,Brand08,11539.0,6578.0,9.43,0,66,SUP031,2019-10-25,1,2026-05-24
892,Footwear Model 317,Fashion,Footwear,Brand22,625.0,312.0,8.42,0,45,SUP095,2020-06-18,1,2026-05-24
893,Furniture Model 829,Home & Kitchen,Furniture,Brand14,15265.0,7424.0,19.86,0,11,SUP081,2015-05-19,1,2026-05-24
894,Makeup Model 471,Beauty,Makeup,Brand27,2408.0,1003.0,10.06,0,56,SUP090,2020-12-03,1,2026-05-24
895,Fragrances Model 794,Beauty,Fragrances,Brand24,915.0,394.0,13.11,0,20,SUP048,2021-09-17,1,2026-05-24
896,Laptops Model 467,Electronics,Laptops,Brand29,22313.0,9291.0,10.57,0,23,SUP063,2017-12-08,1,2026-05-24
897,Appliances Model 482,Home & Kitchen,Appliances,Brand16,26006.0,12210.0,18.02,0,37,SUP027,2021-07-14,1,2026-05-24
898,Haircare Model 688,Beauty,Haircare,Brand37,1304.0,777.0,15.79,0,34,SUP078,2022-07-06,1,2026-05-24
899,Women Clothing Model 111,Fashion,Women Clothing,Brand28,6872.0,4251.0,16.39,0,43,SUP082,2016-10-03,1,2026-05-24
900,Fragrances Model 913,Beauty,Fragrances,Brand12,2294.0,949.0,7.12,0,10,SUP052,2018-07-01,0,2026-05-24
901,Makeup Model 841,Beauty,Makeup,Brand32,4058.0,2595.0,18.72,0,22,SUP019,2015-09-01,1,2026-05-24
902,Beverages Model 868,Grocery,Beverages,Brand50,428.0,198.0,17.57,1,40,SUP027,2022-07-10,0,2026-05-24
903,Fragrances Model 268,Beauty,Fragrances,Brand01,3914.0,2246.0,19.66,0,33,SUP022,2022-12-08,0,2026-05-24
904,Haircare Model 392,Beauty,Haircare,Brand18,3356.0,2104.0,11.32,0,82,SUP019,2017-01-05,1,2026-05-24
905,Staples Model 292,Grocery,Staples,Brand47,712.0,289.0,6.07,1,20,SUP032,2022-11-04,1,2026-05-24
906,Appliances Model 188,Home & Kitchen,Appliances,Brand01,28132.0,15907.0,12.86,0,95,SUP096,2019-04-23,1,2026-05-24
907,Headphones Model 140,Electronics,Headphones,Brand12,114226.0,71491.0,15.31,0,33,SUP070,2022-02-25,1,2026-05-24
908,Cookware Model 559,Home & Kitchen,Cookware,Brand36,13590.0,5465.0,19.97,0,53,SUP070,2017-10-26,1,2026-05-24
909,Staples Model 948,Grocery,Staples,Brand15,265.0,127.0,4.59,1,96,SUP046,2018-04-27,1,2026-05-24
910,Bedding Model 512,Home & Kitchen,Bedding,Brand13,30572.0,18295.0,18.58,0,91,SUP034,2020-01-14,1,2026-05-24
911,Staples Model 367,Grocery,Staples,Brand36,728.0,370.0,7.57,1,36,SUP060,2018-07-06,1,2026-05-24
912,Makeup Model 409,Beauty,Makeup,Brand47,1755.0,1088.0,11.71,0,94,SUP001,2022-07-02,1,2026-05-24
913,Mobile Phones Model 786,Electronics,Mobile Phones,Brand24,55660.0,34572.0,18.81,0,53,SUP018,2019-03-30,1,2026-05-24
914,Skincare Model 157,Beauty,Skincare,Brand33,939.0,523.0,5.02,0,97,SUP090,2016-09-15,1,2026-05-24
915,Cricket Model 581,Sports,Cricket,Brand29,13757.0,7199.0,9.09,0,43,SUP093,2016-03-27,1,2026-05-24
916,Snacks Model 918,Grocery,Snacks,Brand11,401.0,248.0,7.17,1,57,SUP025,2022-05-14,1,2026-05-24
917,Skincare Model 217,Beauty,Skincare,Brand47,1444.0,922.0,14.53,0,16,SUP059,2015-11-25,1,2026-05-24
918,Fragrances Model 488,Beauty,Fragrances,Brand03,607.0,346.0,17.23,0,82,SUP027,2018-08-25,1,2026-05-24
919,Outdoor Model 694,Sports,Outdoor,Brand46,29223.0,16920.0,15.73,0,23,SUP024,2019-01-27,1,2026-05-24
920,Bedding Model 779,Home & Kitchen,Bedding,Brand14,9438.0,5901.0,10.33,0,89,SUP023,2016-03-03,1,2026-05-24
921,Snacks Model 861,Grocery,Snacks,Brand13,96.0,62.0,8.72,1,12,SUP098,2019-09-05,1,2026-05-24
922,Tablets Model 510,Electronics,Tablets,Brand17,17638.0,8401.0,15.94,0,99,SUP028,2017-01-13,1,2026-05-24
923,Footwear Model 624,Fashion,Footwear,Brand12,2038.0,1252.0,14.54,0,96,SUP045,2016-02-12,1,2026-05-24
924,Beverages Model 888,Grocery,Beverages,Brand45,574.0,358.0,13.59,1,91,SUP012,2016-06-28,1,2026-05-24
925,Makeup Model 944,Beauty,Makeup,Brand36,1923.0,1243.0,1.38,0,77,SUP082,2017-11-14,1,2026-05-24
926,Fragrances Model 430,Beauty,Fragrances,Brand05,1410.0,911.0,8.38,0,38,SUP097,2020-09-01,1,2026-05-24
927,Mobile Phones Model 593,Electronics,Mobile Phones,Brand27,42447.0,21716.0,16.65,0,63,SUP039,2020-05-28,1,2026-05-24
928,Appliances Model 836,Home & Kitchen,Appliances,Brand21,12971.0,5670.0,0.64,0,21,SUP050,2020-03-28,0,2026-05-24
929,Staples Model 795,Grocery,Staples,Brand15,323.0,137.0,8.37,1,78,SUP056,2022-11-20,1,2026-05-24
930,Makeup Model 234,Beauty,Makeup,Brand49,1114.0,677.0,7.06,0,89,SUP028,2016-09-01,1,2026-05-24
931,Haircare Model 984,Beauty,Haircare,Brand14,1103.0,541.0,7.8,0,86,SUP068,2019-04-25,1,2026-05-24
932,Mobile Phones Model 800,Electronics,Mobile Phones,Brand50,93179.0,57930.0,6.67,0,96,SUP036,2022-09-10,1,2026-05-24
933,Bedding Model 715,Home & Kitchen,Bedding,Brand24,22737.0,12039.0,1.38,0,71,SUP043,2018-08-01,1,2026-05-24
934,Men Clothing Model 683,Fashion,Men Clothing,Brand12,6950.0,2823.0,1.98,0,25,SUP072,2020-09-15,1,2026-05-24
935,Footwear Model 827,Fashion,Footwear,Brand07,9669.0,3878.0,13.72,0,60,SUP051,2015-03-02,1,2026-05-24
936,Football Model 410,Sports,Football,Brand21,17380.0,9396.0,7.5,0,92,SUP058,2022-04-03,1,2026-05-24
937,Beverages Model 273,Grocery,Beverages,Brand22,174.0,110.0,15.3,1,29,SUP100,2016-08-24,1,2026-05-24
938,Staples Model 809,Grocery,Staples,Brand25,516.0,245.0,5.82,1,88,SUP046,2019-07-21,1,2026-05-24
939,Outdoor Model 288,Sports,Outdoor,Brand50,18149.0,8874.0,9.2,0,38,SUP030,2016-03-26,1,2026-05-24
940,Cookware Model 191,Home & Kitchen,Cookware,Brand20,44217.0,19716.0,2.32,0,26,SUP021,2017-05-22,1,2026-05-24
941,Snacks Model 794,Grocery,Snacks,Brand38,752.0,376.0,0.52,1,92,SUP037,2017-06-19,1,2026-05-24
942,Haircare Model 185,Beauty,Haircare,Brand39,412.0,264.0,17.86,0,18,SUP003,2019-01-20,1,2026-05-24
943,Cookware Model 257,Home & Kitchen,Cookware,Brand09,9443.0,3945.0,17.86,0,55,SUP005,2016-07-13,1,2026-05-24
944,Smart TV Model 197,Electronics,Smart TV,Brand06,60372.0,33653.0,11.63,0,70,SUP013,2016-04-28,1,2026-05-24
945,Makeup Model 259,Beauty,Makeup,Brand36,1233.0,765.0,4.68,0,66,SUP027,2022-06-20,0,2026-05-24
946,Beverages Model 236,Grocery,Beverages,Brand45,1232.0,733.0,0.4,1,13,SUP099,2022-01-13,1,2026-05-24
947,Cricket Model 236,Sports,Cricket,Brand48,17614.0,9761.0,17.37,0,67,SUP041,2022-07-15,1,2026-05-24
948,Bedding Model 251,Home & Kitchen,Bedding,Brand31,26719.0,16429.0,4.01,0,92,SUP080,2017-03-08,1,2026-05-24
949,Women Clothing Model 925,Fashion,Women Clothing,Brand38,8849.0,4377.0,12.99,0,19,SUP078,2015-07-21,1,2026-05-24
950,Bedding Model 764,Home & Kitchen,Bedding,Brand23,23377.0,13149.0,16.01,0,85,SUP070,2019-03-01,1,2026-05-24
951,Furniture Model 376,Home & Kitchen,Furniture,Brand44,11452.0,7198.0,2.6,0,20,SUP016,2015-06-16,1,2026-05-24
952,Football Model 476,Sports,Football,Brand39,24624.0,10105.0,9.8,0,35,SUP023,2020-12-15,1,2026-05-24
953,Snacks Model 409,Grocery,Snacks,Brand44,690.0,334.0,4.15,1,62,SUP040,2018-11-10,1,2026-05-24
954,Fitness Equipment Model 399,Sports,Fitness Equipment,Brand05,9787.0,5641.0,14.63,0,10,SUP086,2019-03-14,1,2026-05-24
955,Outdoor Model 117,Sports,Outdoor,Brand06,9760.0,5135.0,13.29,0,41,SUP036,2016-03-04,1,2026-05-24
956,Accessories Model 821,Fashion,Accessories,Brand28,12528.0,5070.0,7.77,0,15,SUP077,2016-08-28,1,2026-05-24
957,Outdoor Model 356,Sports,Outdoor,Brand19,19066.0,10125.0,8.91,0,58,SUP096,2015-07-04,1,2026-05-24
958,Beverages Model 222,Grocery,Beverages,Brand18,1210.0,685.0,0.3,1,30,SUP044,2021-04-01,1,2026-05-24
959,Cricket Model 290,Sports,Cricket,Brand31,7412.0,3315.0,11.38,0,82,SUP008,2016-05-22,1,2026-05-24
960,Outdoor Model 265,Sports,Outdoor,Brand19,3183.0,1778.0,13.6,0,73,SUP035,2015-12-03,0,2026-05-24
961,Appliances Model 563,Home & Kitchen,Appliances,Brand23,30787.0,19321.0,12.98,0,74,SUP039,2015-08-29,1,2026-05-24
962,Fitness Equipment Model 785,Sports,Fitness Equipment,Brand25,13590.0,6036.0,5.27,0,51,SUP068,2018-04-08,1,2026-05-24
963,Headphones Model 892,Electronics,Headphones,Brand49,68731.0,32371.0,10.52,0,31,SUP019,2017-08-19,1,2026-05-24
964,Fragrances Model 316,Beauty,Fragrances,Brand18,372.0,232.0,2.57,0,58,SUP074,2016-11-05,1,2026-05-24
965,Headphones Model 394,Electronics,Headphones,Brand07,14844.0,9601.0,12.52,0,55,SUP082,2015-06-19,0,2026-05-24
966,Dairy Model 988,Grocery,Dairy,Brand40,1846.0,1044.0,17.21,1,69,SUP099,2018-11-28,1,2026-05-24
967,Fitness Equipment Model 700,Sports,Fitness Equipment,Brand25,2691.0,1636.0,16.21,0,18,SUP090,2015-10-12,1,2026-05-24
968,Furniture Model 670,Home & Kitchen,Furniture,Brand22,29023.0,12017.0,8.52,0,62,SUP005,2022-06-03,1,2026-05-24
969,Haircare Model 468,Beauty,Haircare,Brand38,4105.0,2355.0,8.88,0,30,SUP018,2020-07-16,1,2026-05-24
970,Smart TV Model 486,Electronics,Smart TV,Brand07,8502.0,4526.0,15.67,0,20,SUP004,2019-04-22,1,2026-05-24
971,Furniture Model 352,Home & Kitchen,Furniture,Brand06,651.0,336.0,9.87,0,16,SUP009,2021-11-25,1,2026-05-24
972,Skincare Model 215,Beauty,Skincare,Brand36,2308.0,1346.0,4.04,0,14,SUP064,2021-04-04,0,2026-05-24
973,Haircare Model 589,Beauty,Haircare,Brand46,4182.0,2275.0,14.68,0,87,SUP060,2022-06-02,1,2026-05-24
974,Mobile Phones Model 189,Electronics,Mobile Phones,Brand02,7406.0,4607.0,5.24,0,100,SUP082,2020-04-29,1,2026-05-24
975,Footwear Model 336,Fashion,Footwear,Brand17,10785.0,6624.0,13.68,0,93,SUP090,2018-11-07,1,2026-05-24
976,Haircare Model 408,Beauty,Haircare,Brand47,1881.0,1182.0,11.08,0,50,SUP082,2017-07-19,1,2026-05-24
977,Fragrances Model 214,Beauty,Fragrances,Brand44,1023.0,543.0,1.8,0,63,SUP068,2021-02-07,1,2026-05-24
978,Mobile Phones Model 596,Electronics,Mobile Phones,Brand45,78670.0,37355.0,16.05,0,15,SUP096,2021-03-06,1,2026-05-24
979,Outdoor Model 595,Sports,Outdoor,Brand06,19553.0,12503.0,10.57,0,34,SUP046,2022-06-01,1,2026-05-24
980,Mobile Phones Model 872,Electronics,Mobile Phones,Brand44,33618.0,20023.0,10.31,0,71,SUP097,2021-05-28,1,2026-05-24
981,Outdoor Model 983,Sports,Outdoor,Brand14,15980.0,9289.0,13.07,0,39,SUP076,2020-02-01,1,2026-05-24
982,Dairy Model 456,Grocery,Dairy,Brand33,1576.0,773.0,17.51,1,69,SUP080,2018-04-27,0,2026-05-24
983,Women Clothing Model 648,Fashion,Women Clothing,Brand30,12250.0,6252.0,19.01,0,80,SUP007,2018-08-16,1,2026-05-24
984,Football Model 316,Sports,Football,Brand28,22762.0,11951.0,16.2,0,50,SUP059,2018-01-31,1,2026-05-24
985,Accessories Model 894,Fashion,Accessories,Brand26,13665.0,8836.0,11.32,0,13,SUP037,2020-01-26,0,2026-05-24
986,Tablets Model 857,Electronics,Tablets,Brand28,7685.0,3250.0,4.34,0,14,SUP012,2017-12-18,1,2026-05-24
987,Dairy Model 697,Grocery,Dairy,Brand04,1330.0,572.0,19.48,1,92,SUP087,2018-06-18,1,2026-05-24
988,Staples Model 571,Grocery,Staples,Brand06,1749.0,700.0,10.24,1,27,SUP079,2019-03-19,1,2026-05-24
989,Cricket Model 891,Sports,Cricket,Brand15,4389.0,2363.0,15.7,0,75,SUP089,2017-11-18,1,2026-05-24
990,Accessories Model 104,Fashion,Accessories,Brand23,8225.0,5134.0,7.14,0,97,SUP092,2016-02-12,1,2026-05-24
991,Women Clothing Model 349,Fashion,Women Clothing,Brand15,13252.0,7155.0,14.41,0,32,SUP047,2019-03-26,1,2026-05-24
992,Laptops Model 669,Electronics,Laptops,Brand32,40497.0,21786.0,3.87,0,21,SUP038,2017-11-11,1,2026-05-24
993,Furniture Model 175,Home & Kitchen,Furniture,Brand12,30141.0,12066.0,11.25,0,47,SUP089,2016-03-01,1,2026-05-24
994,Beverages Model 477,Grocery,Beverages,Brand17,1277.0,669.0,7.2,1,73,SUP021,2020-12-18,1,2026-05-24
995,Fragrances Model 842,Beauty,Fragrances,Brand25,4574.0,1850.0,12.22,0,73,SUP080,2016-04-01,1,2026-05-24
996,Bedding Model 469,Home & Kitchen,Bedding,Brand21,39265.0,21585.0,7.29,0,34,SUP075,2018-07-07,1,2026-05-24
997,Cricket Model 869,Sports,Cricket,Brand19,17408.0,8906.0,13.22,0,77,SUP046,2016-01-18,1,2026-05-24
998,Snacks Model 222,Grocery,Snacks,Brand45,471.0,280.0,2.08,1,12,SUP096,2020-11-08,1,2026-05-24
999,Outdoor Model 650,Sports,Outdoor,Brand23,29367.0,18570.0,7.78,0,77,SUP073,2017-04-10,1,2026-05-24
1000,Makeup Model 162,Beauty,Makeup,Brand47,4128.0,2517.0,19.79,0,63,SUP071,2017-02-08,1,2026-05-24
